+----------------+--------------------+
|      Word      |        IDF         |
|     color      | 4.032596716587639  |
|    leather     |  4.05621270965898  |
|     loose      | 4.067923167057823  |
|     phone      | 4.070406098190649  |
|    pockets     | 4.074766117554727  |
|     parka      | 4.092398816205684  |
|    forties     | 4.147914212499023  |
|      girl      | 4.160076524581594  |
|      cap       | 4.170326016426401  |
|     yellow     | 4.173077049798291  |
|       it       |  4.19325164709318  |
|      are       | 4.268387229602616  |
|      late      | 4.285965060866588  |
|      gray      | 4.289827560840485  |
|     skinny     | 4.3373801010895665 |
|      head      | 4.342262128686876  |
|     purple     | 4.372065659077457  |
|      high      | 4.373747745260442  |
|    overcoat    | 4.377120429739081  |
|    fitting     | 4.407997668303521  |
|     sports     | 4.413237854967077  |
|    sweater     | 4.422916769066912  |
|      navy      | 4.443462377875804  |
|     ankle      | 4.444365312474395  |
|      boy       | 4.460759122250072  |
|     maroon     | 4.4783603177270805 |
|     collar     | 4.502959476740449  |
|     beige      | 4.512584190114658  |
|     edging     | 4.524257474419382  |
|    stripes     | 4.524257474419382  |
|      fit       | 4.531130353707145  |
|     early      | 4.541031424689856  |
|      side      | 4.565201785617669  |
|       to       | 4.566221673518415  |
|      back      | 4.5973122605884456 |
|     inside     | 4.606831105597653  |
|     faded      | 4.622900010536853  |
|   detailing    | 4.625062173541348  |
|     patch      | 4.643631795067895  |
|     formal     | 4.662552782456847  |
|     tights     | 4.678408154246641  |
|     orange     | 4.679550358825418  |
|      that      | 4.681838689343429  |
|     gloves     | 4.707362116609658  |
|     socks      |  4.73960371527356  |
|    muffler     | 4.764174976004066  |
|     dress      | 4.781741299721965  |
|     rubber     | 4.806085871619702  |
|     track      | 4.812592075442441  |
|      body      | 4.827056495934007  |
|      lady      | 4.843078200465273  |
|      both      | 4.851186352993696  |
|    sleeves     | 4.853903745970196  |
|     beanie     | 4.862100513174374  |
|      tall      | 4.891330151489313  |
|     cream      |  4.89415900768979  |
|    shopping    | 4.898417353372367  |
|      buzz      | 4.904123502949222  |
|     along      | 4.946496532798021  |
|     skirt      | 4.970666893725833  |
|    pairing     | 4.981427950682132  |
|      bald      |  4.98452392838726  |
|       20       | 4.997004589610869  |
|     mobile     | 5.0017252907458065 |
|      off       | 5.037041962670706  |
|      one       | 5.058512647067583  |
|    regular     | 5.063533578117682  |
|     olive      | 5.066894925820387  |
|     oxford     | 5.075348061531446  |
|   underneath   |  5.08045445560602  |
|     sling      | 5.090746141642567  |
|    printed     | 5.0942003765106545 |
|     winter     | 5.108137884354436  |
|     lined      | 5.1134149414552805 |
|     canvas     |  5.13300595093245  |
|   something    |  5.13300595093245  |
|      old       | 5.151155269438127  |
|    blouson     |  5.16035496633655  |
|    fifties     |  5.16035496633655  |
|    receding    | 5.164058674274035  |
|     bottle     | 5.167776150674167  |
|      ugg       |  5.18657369664167  |
|    hairline    | 5.2076674797014695 |
|      bob       | 5.2272375758955665 |
|      top       | 5.229215815907672  |
|      its       | 5.233184075083293  |
|     blazer     | 5.237168144098168  |
|    thermal     | 5.251238727995109  |
|      slim      | 5.301041550478928  |
|      crew      | 5.311736839595675  |
|    chelsea     | 5.313889692956777  |
|      type      | 5.316047191096798  |
|       30       | 5.326905061068847  |
|    average     | 5.331281435668646  |
|      have      | 5.3400920653508015 |
|       at       | 5.3602044751378966 |
|     design     | 5.373841050087442  |
|      bun       | 5.420688023384231  |
|    details     | 5.430326652221999  |
|     paper      | 5.437617085484678  |
|     tight      |  5.44005908914023  |
|   sweatshirt   |  5.5295184477685   |
|      nike      | 5.548412397128462  |
|     silver     | 5.559371410918182  |
|      logo      | 5.562130033357261  |
|   undershirt   | 5.595841090699572  |
|     under      | 5.604449465236173  |
|      pant      | 5.627774137802582  |
|     stripe     | 5.636663085219828  |
|     straps     | 5.645631755202588  |
|    patches     | 5.6546815907225065 |
|     front      |  5.65771649441766  |
|    quilted     | 5.663814074285779  |
|      tote      | 5.6668768638163245 |
|      age       | 5.673030729390703  |
|   checkered    | 5.707571054642879  |
|     inner      | 5.707571054642879  |
|     print      |  5.71720194770384  |
|      seen      |  5.71720194770384  |
|     laces      | 5.720432968285286  |
|     khaki      | 5.723674462209457  |
|       up       | 5.723674462209457  |
|     chubby     | 5.753330671792345  |
|    loafers     | 5.753330671792345  |
|    topcoat     | 5.753330671792345  |
|     bottom     | 5.763414790858972  |
|   sweatpants   | 5.766798888843212  |
|    charcoal    | 5.7770204429147505 |
|     across     | 5.804800007021826  |
|    covering    | 5.811867174244918  |
|     fleece     | 5.818984642013783  |
|     strap      | 5.826153131492395  |
|     which      | 5.826153131492395  |
|     parted     | 5.8370031475164605 |
|      faux      | 5.8443024499980725 |
|      sky       | 5.8443024499980725 |
|    visible     | 5.8443024499980725 |
|      skin      | 5.855352286184657  |
|    midnight    | 5.859062865581193  |
|    pattern     | 5.862787264672176  |
|    plastic     | 5.862787264672176  |
|    striped     |  5.87404441919681  |
|   crossbody    | 5.8892538378603385 |
|     water      | 5.896946183483495  |
|     person     | 5.900814660261415  |
|     purse      | 5.9125107000246055 |
|     asian      | 5.916439978164496  |
|    baseball    | 5.916439978164496  |
|   earphones    | 5.920384756455512  |
|     casual     | 5.924345157671609  |
|     sides      | 5.924345157671609  |
|     thigh      | 5.936321348718325  |
|     anchor     |  5.95660601988983  |
|   individual   | 5.985714104047901  |
|      polo      | 5.989942440157422  |
|      arm       | 5.994188731038873  |
|      wide      | 5.9984531298253305 |
|      tan       | 6.002735791617332  |
|     cross      | 6.007036873516722  |
|       as       | 6.011356534661239  |
|     hairs      | 6.011356534661239  |
|      calf      | 6.042128193327993  |
|    collared    | 6.046602473722913  |
|     trench     | 6.046602473722913  |
|      well      | 6.0738768916425725 |
|     heels      | 6.083136217055369  |
|     pixie      | 6.111439993218221  |
|     small      | 6.111439993218221  |
|     heeled     | 6.116236165481714  |
|      fat       | 6.121055451917663  |
|    trouser     | 6.125898076393451  |
|    carries     | 6.135654251338815  |
|     golden     | 6.1504693371239565 |
|      wavy      |  6.16046942045854  |
|      into      | 6.1756595859525145 |
|     looks      | 6.180774686619285  |
|     woolen     | 6.185916086119704  |
|     curly      | 6.191084056278147  |
|     zipper     | 6.191084056278147  |
|     cotton     | 6.196278873155251  |
|      had       | 6.196278873155251  |
|     laptop     | 6.206750173022546  |
|   partition    | 6.206750173022546  |
|    woollen     | 6.206750173022546  |
|      like      |  6.21202723012339  |
|      neon      | 6.217332282353083  |
|     adidas     | 6.2280275714698305 |
|      hat       | 6.233418420104707  |
|      heel      | 6.233418420104707  |
|    trainers    | 6.244288092341611  |
|      cell      | 6.266388439342277  |
|    linings     | 6.2776245126092025 |
|    wrapped     | 6.2776245126092025 |
|       40       | 6.294718945968503  |
|      army      | 6.294718945968503  |
|   cellphone    |  6.31797580813277  |
|     other      |  6.31797580813277  |
|   insulation   | 6.323875530259959  |
|      belt      | 6.3298102657797735 |
|     cargo      | 6.3298102657797735 |
|    trolley     | 6.3298102657797735 |
|       be       | 6.335780432766277  |
|      line      | 6.335780432766277  |
|     royal      | 6.335780432766277  |
|    sideways    | 6.341786456826489  |
|     while      |  6.36002404437627  |
|      can       | 6.384870042962801  |
|   camouflage   | 6.3975284398347245 |
|     sleeve     | 6.3975284398347245 |
|    joggers     | 6.403918237933495  |
|    suitcase    | 6.4103491282637854 |
|    mustard     | 6.429893724336756  |
|   smartphone   | 6.429893724336756  |
|   parachute    | 6.443138951086777  |
|      thin      | 6.443138951086777  |
|     stole      | 6.4565619714189175 |
|     wears      | 6.470167623474696  |
|    sixties     | 6.4839609456070315 |
|   ponytailed   | 6.490929614923125  |
|    jeggings    | 6.497947187581771  |
|    matching    | 6.497947187581771  |
|      pack      | 6.505014354804864  |
|     steel      | 6.505014354804864  |
|      lean      | 6.5121318225737275 |
|     padded     | 6.5121318225737275 |
|      baby      | 6.519300312052341  |
|    checked     | 6.526520560025827  |
|     carry      | 6.533793319354907  |
|      ears      |  6.54111935944698  |
|   patterned    | 6.5634251169612785 |
|     shaded     | 6.5634251169612785 |
|      two       | 6.570972322596662  |
|     colour     | 6.601743981263415  |
|     shiny      | 6.609587158724441  |
|    buttons     | 6.625460507880731  |
|      wool      | 6.625460507880731  |
|      dots      | 6.633492679577995  |
|     waist      | 6.633492679577995  |
|      pony      | 6.641589889810615  |
|      bags      | 6.6497532004497755 |
|     bright     | 6.6497532004497755 |
|     multi      | 6.6497532004497755 |
|      semi      | 6.657983699586291  |
|  windbreaker   | 6.666282502400986  |
|      half      | 6.674650752071503  |
|      mask      | 6.674650752071503  |
|     peach      | 6.674650752071503  |
|     height     | 6.691600310385276  |
|     slacks     | 6.691600310385276  |
|   hairstyle    | 6.708842116819782  |
|    sneaker     | 6.717575796788537  |
|     check      | 6.726386426470691  |
|    teenage     | 6.726386426470691  |
|     helmet     | 6.735275373887937  |
|      this      | 6.735275373887937  |
|      yale      | 6.744244043870698  |
|     strips     | 6.753293879390616  |
|      ash       | 6.771643018058812  |
|     slate      | 6.7809454107211256 |
|     polka      | 6.790335151070965  |
|      from      | 6.799813895025509  |
|    plugged     | 6.799813895025509  |
|      dam       |  6.80938334604166  |
|    covered     | 6.819045256953396  |
|      pea       | 6.819045256953396  |
|      fawn      | 6.828801431898761  |
|     furred     | 6.8386537283417725 |
|    tapered     | 6.8386537283417725 |
|     camel      |  6.84860405919494  |
|     floral     |  6.84860405919494  |
|   messenger    | 6.858654395048442  |
|     three      | 6.858654395048442  |
|     flared     |  6.86880676651246  |
|     fringe     |  6.86880676651246  |
|    coloured    | 6.879063266679649  |
|     furry      | 6.879063266679649  |
|   highlights   | 6.879063266679649  |
|      mini      | 6.889426053715196  |
|      uggs      | 6.889426053715196  |
|     shade      | 6.8998973535824915 |
|      full      | 6.910479462913028  |
|    cardigan    | 6.931985668133992  |
|    chinese     | 6.931985668133992  |
|     bobbed     | 6.9429147386661825 |
|     tucked     | 6.953964574852767  |
|    legging     | 6.965137875450893  |
|    luggage     | 6.965137875450893  |
|     round      | 6.965137875450893  |
|   caucasian    | 6.976437430704825  |
|  multicolored  | 6.976437430704825  |
|     plaid      | 6.976437430704825  |
|     shorts     | 6.976437430704825  |
|    prussian    | 6.9878661265284485 |
|    layered     | 6.999426948929524  |
|     lines      | 6.999426948929524  |
|     waxed      | 6.999426948929524  |
|     damper     | 7.0111229886927156 |
|      lamp      | 7.0111229886927156 |
|   multicolor   | 7.0111229886927156 |
|   turtleneck   | 7.022957446339719  |
|     button     | 7.034933637386434  |
|     double     | 7.034933637386434  |
|     teens      | 7.034933637386434  |
|      book      | 7.047054997918779  |
|      box       |  7.07174761050915  |
|     violet     |  7.07174761050915  |
|      zip       |  7.07174761050915  |
|     blonde     | 7.084326392716011  |
|    converse    | 7.084326392716011  |
|      lace      | 7.084326392716011  |
|    polybag     | 7.084326392716011  |
|    satchel     | 7.0970654184934405 |
|    fringes     | 7.109968823329348  |
|    midsoles    | 7.123040904896701  |
|      snow      | 7.123040904896701  |
|      text      | 7.123040904896701  |
|      who       | 7.123040904896701  |
|    breasted    | 7.136286131646722  |
|   chocolate    | 7.149709151978862  |
|      tail      | 7.163314804034641  |
|    varsity     | 7.163314804034641  |
|   attractive   | 7.177108126166977  |
|     jogger     | 7.177108126166977  |
|    patterns    | 7.177108126166977  |
|     space      | 7.177108126166977  |
|    zippers     | 7.177108126166977  |
|      leg       | 7.191094368141717  |
|     washed     | 7.205279003133673  |
|      face      | 7.2196677405857725 |
|     women      | 7.2196677405857725 |
|      low       | 7.234266540006925  |
|     cuffs      | 7.2490816257920665 |
|     folded     | 7.2490816257920665 |
|     pairs      | 7.2490816257920665 |
|     thick      | 7.2490816257920665 |
|    writing     | 7.2490816257920665 |
|      boot      | 7.264119503156606  |
|    burgundy    | 7.264119503156606  |
|      them      | 7.264119503156606  |
|    addition    | 7.279386975287395  |
|     chunky     | 7.279386975287395  |
|     edges      | 7.279386975287395  |
|     azure      |  7.29489116182336  |
|    haircut     |  7.29489116182336  |
|     frock      |  7.3106395187915   |
|    oxfords     |  7.3106395187915   |
|     silky      | 7.3266398601379406 |
|     turtle     | 7.3266398601379406 |
|      arms      | 7.342900381009721  |
|     zipped     | 7.342900381009721  |
|       50       | 7.359429682960932  |
|      iron      | 7.359429682960932  |
|     lower      | 7.359429682960932  |
|      edge      | 7.3762368012773125 |
|      flat      | 7.3762368012773125 |
|     pearl      | 7.3762368012773125 |
|   headphones   | 7.393331234636613  |
|    magenta     | 7.393331234636613  |
|      shoe      | 7.393331234636613  |
|  transparent   | 7.393331234636613  |
|    walking     | 7.393331234636613  |
|    balance     | 7.410722977348482  |
|     trolly     | 7.410722977348482  |
|     blouse     | 7.428422554447883  |
|      new       | 7.428422554447883  |
|      deep      | 7.446441059950561  |
|      done      | 7.446441059950561  |
|     baggy      | 7.464790198618758  |
|    fringed     | 7.464790198618758  |
|    knitted     | 7.464790198618758  |
|    midsole     | 7.464790198618758  |
|      card      |  7.48348233163091  |
|     object     |  7.48348233163091  |
|     derby      | 7.502530526601605  |
|      hill      | 7.502530526601605  |
|   turquoise    | 7.502530526601605  |
|     border     | 7.521948612458706  |
|     frame      | 7.521948612458706  |
|      gold      | 7.521948612458706  |
|     pewter     | 7.521948612458706  |
|     prints     | 7.521948612458706  |
|    snickers    | 7.521948612458706  |
|     suede      | 7.521948612458706  |
|    blackish    | 7.541751239754886  |
|     detail     | 7.541751239754886  |
|    earmuffs    | 7.541751239754886  |
|    jogging     | 7.541751239754886  |
|    lavender    | 7.541751239754886  |
|      jam       | 7.561953947072405  |
|      fade      | 7.5825732342751415 |
|    graphic     | 7.5825732342751415 |
|      moss      | 7.5825732342751415 |
|     style      | 7.5825732342751415 |
|    backside    | 7.603626643472974  |
|      drab      | 7.603626643472974  |
|    sandals     | 7.603626643472974  |
|      slip      | 7.603626643472974  |
|     toned      | 7.603626643472974  |
|  combination   | 7.625132848693937  |
|    hanging     | 7.625132848693937  |
|    putting     | 7.625132848693937  |
|     right      | 7.625132848693937  |
|     hunter     | 7.647111755412713  |
|  partitioned   | 7.647111755412713  |
|    sleeved     | 7.647111755412713  |
|     using      | 7.647111755412713  |
|    carmine     | 7.669584611264771  |
|    collars     | 7.669584611264771  |
|      ear       | 7.669584611264771  |
|     piece      | 7.669584611264771  |
|    attached    | 7.692574129489469  |
|     flats      | 7.692574129489469  |
|   polythene    | 7.692574129489469  |
|     pyjama     | 7.692574129489469  |
|      some      | 7.692574129489469  |
|      suit      | 7.692574129489469  |
|     wedge      | 7.692574129489469  |
|    brunette    | 7.716104626899663  |
|      size      | 7.716104626899663  |
|   stockings    | 7.716104626899663  |
|      vest      | 7.716104626899663  |
|     chest      | 7.740202178478724  |
|      jean      | 7.740202178478724  |
|      plum      | 7.740202178478724  |
|     sweat      | 7.740202178478724  |
|     bangs      | 7.7648947910690955 |
|      dot       | 7.7648947910690955 |
|      mint      | 7.7648947910690955 |
|     riding     | 7.7648947910690955 |
|   timberland   | 7.7648947910690955 |
|     block      | 7.790212599053386  |
|     dotted     | 7.790212599053386  |
|       id       | 7.790212599053386  |
|   shoelaces    | 7.790212599053386  |
|    thunder     | 7.790212599053386  |
|      big       | 7.816188085456647  |
|     cloth      | 7.816188085456647  |
|    elderly     | 7.816188085456647  |
|      file      | 7.816188085456647  |
|     office     | 7.816188085456647  |
|     coffee     | 7.842856332538807  |
|    collard     | 7.842856332538807  |
|      cyan      | 7.842856332538807  |
|    oriental    | 7.842856332538807  |
|     pouch      | 7.842856332538807  |
|    console     | 7.870255306726922  |
|     river      | 7.870255306726922  |
|     travel     | 7.870255306726922  |
|       by       | 7.898426183693618  |
|     cobalt     | 7.898426183693618  |
|     duffel     | 7.898426183693618  |
|     papers     | 7.898426183693618  |
|      dull      | 7.927413720566871  |
|      poly      | 7.927413720566871  |
|    pullover    | 7.927413720566871  |
|    quarter     | 7.927413720566871  |
|     reefer     | 7.927413720566871  |
|      sea       | 7.927413720566871  |
|   seventies    | 7.927413720566871  |
|     shadow     | 7.927413720566871  |
|     there      | 7.927413720566871  |
|      fern      | 7.9572666837165515 |
|      guy       | 7.9572666837165515 |
|     slung      | 7.9572666837165515 |
|    forearm     | 7.988038342383305  |
|      furs      | 7.988038342383305  |
|    greyish     | 7.988038342383305  |
|     handle     | 7.988038342383305  |
|      hogo      | 7.988038342383305  |
|      jet       | 7.988038342383305  |
|    military    | 7.988038342383305  |
|     pencil     | 7.988038342383305  |
|    slightly    | 7.988038342383305  |
|      toe       | 7.988038342383305  |
|    tortilla    | 7.988038342383305  |
|    undercut    | 7.988038342383305  |
|     belly      | 8.019787040697885  |
|     braid      | 8.019787040697885  |
|     chinos     | 8.019787040697885  |
|     duffle     | 8.019787040697885  |
|     flight     | 8.019787040697885  |
|     loafer     | 8.019787040697885  |
|     ripped     | 8.019787040697885  |
|     single     | 8.019787040697885  |
|   spectacles   | 8.019787040697885  |
|      20s       | 8.052576863520876  |
|      cup       | 8.052576863520876  |
|     folder     | 8.052576863520876  |
|   handsfree    | 8.052576863520876  |
|     lemon      | 8.052576863520876  |
|    metallic    | 8.052576863520876  |
|      pale      | 8.052576863520876  |
|    patched     | 8.052576863520876  |
|     shades     | 8.052576863520876  |
|    tactical    | 8.052576863520876  |
|    american    | 8.086478415196558  |
|      teal      | 8.086478415196558  |
|    buttoned    | 8.121569735007828  |
|    buzzcut     | 8.121569735007828  |
|      car       | 8.121569735007828  |
|     desert     | 8.121569735007828  |
|    earphone    | 8.121569735007828  |
|    egyptian    | 8.121569735007828  |
|    envelope    | 8.121569735007828  |
|    shoelace    | 8.121569735007828  |
|     strip      | 8.121569735007828  |
|      tea       | 8.121569735007828  |
|     velvet     | 8.121569735007828  |
|   artichoke    | 8.157937379178703  |
|    business    | 8.157937379178703  |
|     ombre      | 8.157937379178703  |
|   overweight   | 8.157937379178703  |
|      rose      | 8.157937379178703  |
|     shawl      | 8.157937379178703  |
|   sleeveless   | 8.157937379178703  |
|     stone      | 8.157937379178703  |
|     swing      | 8.157937379178703  |
|      tie       | 8.157937379178703  |
|    african     |  8.19567770716155  |
|    bicycle     |  8.19567770716155  |
|    cropped     |  8.19567770716155  |
|   drawstring   |  8.19567770716155  |
|     ivory      |  8.19567770716155  |
|     legged     |  8.19567770716155  |
|      lime      |  8.19567770716155  |
|     messy      |  8.19567770716155  |
|   outlining    |  8.19567770716155  |
|     packet     |  8.19567770716155  |
|      rust      |  8.19567770716155  |
|      spot      |  8.19567770716155  |
|    trimmed     |  8.19567770716155  |
|    vampire     |  8.19567770716155  |
|    borders     | 8.234898420314831  |
|     bucket     | 8.234898420314831  |
|  camouflaged   | 8.234898420314831  |
|       dr       | 8.234898420314831  |
|      flee      | 8.234898420314831  |
|    lugging     | 8.234898420314831  |
|     obese      | 8.234898420314831  |
|      open      | 8.234898420314831  |
|    polybags    | 8.234898420314831  |
|      pom       | 8.234898420314831  |
|   shearling    | 8.234898420314831  |
|   trackpants   | 8.234898420314831  |
|      all       | 8.275720414835087  |
|     banana     | 8.275720414835087  |
|     burnt      | 8.275720414835087  |
|     coral      | 8.275720414835087  |
|    daffodil    | 8.275720414835087  |
|     laced      | 8.275720414835087  |
|     little     | 8.275720414835087  |
|   motorcycle   | 8.275720414835087  |
|     peanut     | 8.275720414835087  |
|     upper      | 8.275720414835087  |
|     anorak     | 8.318280029253883  |
|      band      | 8.318280029253883  |
|     cocoa      | 8.318280029253883  |
|    designs     | 8.318280029253883  |
|     fabric     | 8.318280029253883  |
|      free      | 8.318280029253883  |
|     older      | 8.318280029253883  |
|     specs      | 8.318280029253883  |
|     torso      | 8.318280029253883  |
|      work      | 8.318280029253883  |
|     adult      | 8.362731791824716  |
|    another     | 8.362731791824716  |
|      blad      | 8.362731791824716  |
|   briefcase    | 8.362731791824716  |
|      clip      | 8.362731791824716  |
|     combat     | 8.362731791824716  |
|     glove      | 8.362731791824716  |
|      him       | 8.362731791824716  |
|      hobo      | 8.362731791824716  |
|     kurta      | 8.362731791824716  |
|     large      | 8.362731791824716  |
|    peacoat     | 8.362731791824716  |
|     rolled     | 8.362731791824716  |
|     books      | 8.409251807459608  |
|     chukka     | 8.409251807459608  |
|    flattop     | 8.409251807459608  |
|    lagging     | 8.409251807459608  |
|      left      | 8.409251807459608  |
|     marine     | 8.409251807459608  |
|    martens     | 8.409251807459608  |
|      monk      | 8.409251807459608  |
|   oversized    | 8.409251807459608  |
|     pulled     | 8.409251807459608  |
|     salmon     | 8.409251807459608  |
|    shocking    | 8.409251807459608  |
|     shrug      | 8.409251807459608  |
|    stylish     | 8.409251807459608  |
|     their      | 8.409251807459608  |
|      tick      | 8.409251807459608  |
|     watch      | 8.409251807459608  |
|     chain      |  8.45804197162904  |
|     lilac      |  8.45804197162904  |
|     pansy      |  8.45804197162904  |
|      part      |  8.45804197162904  |
|    reddish     |  8.45804197162904  |
|     school     |  8.45804197162904  |
|     sided      |  8.45804197162904  |
|     smoky      |  8.45804197162904  |
|   tracksuit    |  8.45804197162904  |
|     wallet     |  8.45804197162904  |
|   wellington   |  8.45804197162904  |
|    alphabet    | 8.509335266016592  |
|    bootcut     | 8.509335266016592  |
|    carrier     | 8.509335266016592  |
|    classic     | 8.509335266016592  |
|     coats      | 8.509335266016592  |
|     copper     | 8.509335266016592  |
|    electric    | 8.509335266016592  |
|     heavy      | 8.509335266016592  |
|     paint      | 8.509335266016592  |
|    shopper     | 8.509335266016592  |
|     souls      | 8.509335266016592  |
|     sport      | 8.509335266016592  |
|  alphabetical  | 8.563402487286869  |
|      base      | 8.563402487286869  |
|     buckle     | 8.563402487286869  |
|     center     | 8.563402487286869  |
|      end       | 8.563402487286869  |
|    flannel     | 8.563402487286869  |
|     forest     | 8.563402487286869  |
|      hem       | 8.563402487286869  |
|      out       | 8.563402487286869  |
|    pleated     | 8.563402487286869  |
|      pump      | 8.563402487286869  |
|     pumps      | 8.563402487286869  |
|    relaxed     | 8.563402487286869  |
|      tops      | 8.563402487286869  |
|      wash      | 8.563402487286869  |
|    writings    | 8.563402487286869  |
|    written     | 8.563402487286869  |
|    bellies     | 8.620560901126815  |
|     beret      | 8.620560901126815  |
|     blond      | 8.620560901126815  |
|    bordeaux    | 8.620560901126815  |
|     bowler     | 8.620560901126815  |
|     cowboy     | 8.620560901126815  |
|      dual      | 8.620560901126815  |
|    greenish    | 8.620560901126815  |
|      kid       | 8.620560901126815  |
|      lose      | 8.620560901126815  |
|    neckline    | 8.620560901126815  |
|    persian     | 8.620560901126815  |
|     sepia      | 8.620560901126815  |
|      set       | 8.620560901126815  |
|    student     | 8.620560901126815  |
|      ties      | 8.620560901126815  |
|  ultramarine   | 8.620560901126815  |
|      vans      | 8.620560901126815  |
|      wrap      | 8.620560901126815  |
|       60       |  8.68118552294325  |
|     biker      |  8.68118552294325  |
|     brogue     |  8.68118552294325  |
|    cerulean    |  8.68118552294325  |
|     cloche     |  8.68118552294325  |
|     clutch     |  8.68118552294325  |
|     fleet      |  8.68118552294325  |
|     flower     |  8.68118552294325  |
|    glasses     |  8.68118552294325  |
|   horizontal   |  8.68118552294325  |
|     jersey     |  8.68118552294325  |
|    lanyard     |  8.68118552294325  |
|     leggie     |  8.68118552294325  |
|    loosely     |  8.68118552294325  |
|      mark      |  8.68118552294325  |
|    picture     |  8.68118552294325  |
|     plain      |  8.68118552294325  |
|    princess    |  8.68118552294325  |
|      seal      |  8.68118552294325  |
|     string     |  8.68118552294325  |
|      air       | 8.745724044080822  |
|   basketball   | 8.745724044080822  |
|     boomer     | 8.745724044080822  |
|      buff      | 8.745724044080822  |
|     checks     | 8.745724044080822  |
|     circle     | 8.745724044080822  |
|     cuffed     | 8.745724044080822  |
|     dijon      | 8.745724044080822  |
|     flaxen     | 8.745724044080822  |
|     holder     | 8.745724044080822  |
|     knees      | 8.745724044080822  |
|      maya      | 8.745724044080822  |
|    moccasin    | 8.745724044080822  |
|     muffs      | 8.745724044080822  |
|    mulberry    | 8.745724044080822  |
|     necked     | 8.745724044080822  |
|    overall     | 8.745724044080822  |
|     spots      | 8.745724044080822  |
|     square     | 8.745724044080822  |
|     topper     | 8.745724044080822  |
|    training    | 8.745724044080822  |
|    uniform     | 8.745724044080822  |
|     amber      | 8.814716915567773  |
|     below      | 8.814716915567773  |
|    braided     | 8.814716915567773  |
|    brownish    | 8.814716915567773  |
|     calves     | 8.814716915567773  |
|     cedar      | 8.814716915567773  |
|     child      | 8.814716915567773  |
|      cuff      | 8.814716915567773  |
|    dragging    | 8.814716915567773  |
|    grocery     | 8.814716915567773  |
|    horizon     | 8.814716915567773  |
|      ice       | 8.814716915567773  |
|   insulating   | 8.814716915567773  |
|    leghorn     | 8.814716915567773  |
|     marron     | 8.814716915567773  |
